Factories_name;Parent_companies_name;Country_parent;Address_1_factory;Address_2_factory;Address_3_factory;City_factory;Zip_Code_factory;Province_State_factory;countrycode;country_parent_num;factory_parent_different;Product_Categories_grp;b1_Adidas;b2_ASICS;b3_ASOS;b4_CandA;b5_Debenhams;b6_Esprit;b7_GAP;b8_G_STAR;b9_HandM;b10_MandS;b11_NIKE;b12_Pentland;b13_Primark;b14_PUMA;b15_Under_Armour;b16_VF_Corp;b17_Amer_Sports;b18_Bestseller;b19_KappAhl;b20_New_Balance;b21_Levi_Strauss;b22_PVH;b23_Tesco;b24_UNIQLO;TOTAL_BRANDS;employees_p_factory;nonmbrs;b1_Adidas_DICH;b2_ASICS_DICH;b3_ASOS_DICH;b4_CandA_DICH;b5_Debenhams_DICH;b6_Esprit_DICH;b7_GAP_DICH;b8_G_STAR_DICH;b9_HandM_DICH;b10_MandS_DICH;b11_NIKE_DICH;b12_Pentland_DICH;b13_Primark_DICH;b14_PUMA_DICH;b15_Under_Armour_DICH;b16_VF_Corp_DICH;b17_Amer_Sports_DICH;b18_Bestseller_DICH;b19_KappAhl_DICH;b20_New_Balance_DICH;b21_Levi_Strauss_DICH;b22_PVH_DICH;b23_Tesco_DICH;b24_UNIQLO_DICH;employees_p_factory_gt1000;ownership_grp;TOTAL_BRANDS16;TOTAL_BRANDS16_dich;femployees_p_factory;EPZ;Country
Manufacturas Kaltex S.A. De C.V. (Rancho Los Mejia);Grupo Kaltex;MX;Vicente Guerrero 67;;;Jilotepec;76800;Edomex;484;484;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;0;-9;-9;-9;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;1;1;-9;0;Mexico
Manufacturas Kaltex S.A. De C.V. (Planto Lavado);Grupo Kaltex;MX;Carretera Amealco - Coroneo Km 0.6 Amealco ;;;Amealco;76240;Querétaro;484;484;1;2;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;Mexico
S&R Logistica del Pacifico S de RL de CV;S&R Logistica del Pacifico S de RL de CV;MX;ESMERALDA #2095-7 COL. VALLE DORADO;;;Ensenada;22890;Baja California;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;59;0;Mexico
Texturerias SA de CV;Texturerias SA de CV;MX;MARIANO ABASOLO 206 SANTIAGO TIANGUISTENCO;;;Cuidad de Mexico;52600;Cuidad de Mexico;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;62;0;Mexico
Confecciones Villa Victoria S.A. de C.V.;Confecciones Villa Victoria SA de C.V.;MX;LIBRAMIENTO A PALIZADA S/N VILLA VICTORIA;;;Villa Victoria;50960;Cuidad de Mexico;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;1;66;0;Mexico
Industrias Manufactureras MYR SA de CV;Industrias Manufactureras MYR SA de CV;MX;Diaz Ordaz No. 1690;;;Irapuato;36667;Guanajuato;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;-9;0;Mexico
Telas Y Tintes de Mexico S de RL de CV;Telas Y Tintes de Mexico S de RL de CV;MX;Calle Henry Ford 25, Hab La Romana;;;Tlalnepantla;54030;Cuidad de Mexico;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;-9;0;Mexico
Wintan Inc (Mx) California Textile;Jowett Group;TW;Ave. California No. 1768 Sur Entre Calle De Los Textile Y Canal Bajo Y Canal Bajo Esperanza;;;Tijuana;22710;Baja California;484;158;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;1;1;-9;0;Mexico
Zentrix Industries Limited Plant 4;Zentrix Industries Ltd;IE;Virgen De La Caridad No 1, Cd Ind Xicohtencatl Ii;;;Tlaxcala;90500;Tlaxcala;484;372;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;1;1;-9;0;Mexico
Confecciones De Calidad De La Sarabia S.A. de C.V.;Confecciones De Calidad De La Sarabia S.A. de CV;MX;8 Oriente # 111 Col. Francisco Sarabia;;;Tehuacán;75730;Puebla;484;484;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;Mexico
Confecciones Jumaco S.A. de C.V.;Confecciones Jumaco SA de C.V.;MX;Calle Primera # 1231 Fracc. Rosales;;;Gómez Palacio;35020;Durango;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;Mexico
Confecciones Juraidini S.A. de C.V.;Harbor Group LLC;US;Ave. Universidad 106 Col. San Cayetano;;;San Juan Del Rio;76807;Querétaro;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;-9;0;Mexico
Confecciones La Asuncion S.A. de C.V.;Confecciones La Asuncion SA de C.V.;MX;Emiliano Zapata # 4004 Colonia Huizachera;;;Tehuacán;75710;Puebla;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;Mexico
Confecciones Naranco S.A. de C.V.;Confecciones Naranco SA de C.V.;MX;Calle 28 Sur # 507 Col. Venustiano Carranza;;;Tehuacán;75760;Puebla;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;Mexico
Cualquier Lavado S.A. De C.V.;Private Label Tehuacan SRL CV;MX;Kilometro 15 Carretera Tehuacan-Puebla Nº 2 Desviacion A Magdalena Cuayucatepec;;;Tehuacán;75853;Puebla;484;484;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;0;-9;-9;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;1;1;-9;0;Mexico
Delta Campeche;Delta Apparel Inc;US;Carretera Federal No. 180 Km. 175 Colonia El Molon;;;Seybaplaya;24460;Campeche;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;-9;0;Mexico
Distext S. De R.L. de C.V.;Avalon Apparel Group LLC;US;Calle Mariscal Sucre #30 B Col Castro;;;Tijuana;22640;Baja California;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;-9;0;Mexico
GD Apparel S.A. de C.V. (Cutting);GD Apparel SA de C.V.;MX;Calzada Lazaro Cardenas #731 Parque Industrial Carlos A Herrera Araluce;;;Gómez Palacio;35070;Durango;484;484;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;-9;1;Mexico
GD Apparel S.A. de C.V. (Packing & Shipping);GD Apparel SA de C.V.;MX;Canelas # 462-B Parque Industrial Carlos A Herrera Araluce;;;Gómez Palacio;35070;Durango;484;484;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;-9;1;Mexico
GD Apparel S.A. de C.V. (Sewing);GD Apparel SA de C.V.;MX;Calzada Lazaro Cardenas 790-C Parque Industrial Carlos A Herrera Araluce;;;Gómez Palacio;35070;Durango;484;484;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;-9;1;Mexico
Grupo Textil Poblano;Cirilo Rosales Castro;MX;23 Poniente No. 214 Col. Santa Maria Coapan;;;Tehuacán;75766;Puebla;484;484;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;Mexico
Industrial Mafer S.A. de C.V.;Industrial Mafer SA de C.V.;MX;Carretera A Francisco I. Madero Km 7.5 Int. C El Cariño;;;Gómez Palacio;35140;Durango;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;Mexico
Margarita Oliver Marin - Grupo La Paz;Grupo La Paz;MX;13 Norte No. 215 Col. 24 De Febrero;;;Tehuacán;75780;Puebla;484;484;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;Mexico
Mex Mode S.A. de C.V.;Kukdong Apparel (America) Inc;KR;Retorno De Continentes # 38 Colonia Rancho Los Soles N/A;;;Atlixco;74290;Puebla;484;410;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;-9;0;Mexico
Multiprocesos Textiles Vida S.A. de C.V.;Multiprocesos Textiles Vida SA de C.V.;MX;Av Pastor Rouaix No 900 Col. El Humilladero;;;Tehuacán;75790;Puebla;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;Mexico
Neese De Mexico, S.A. de C.V.;Neese De Mexico SA de C.V.;MX;Ave. Dr. Salvador Chavarria #107 Col. Mundo Nuevo P. Ind. Del Norte;;;Piedras Negras;26010;Coahuila;484;484;1;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;Mexico
PC Baja S.A. de C.V.;Prolink International Inc;US;Avenida Valle Del Sur #10524 Parque Industrial Valle Del Sur;;;Tijuana;22637;Baja California;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;-9;1;Mexico
Premium Shirts S de RL de C.V.;Premium Shirts LLC;US;Av Santa Rosa # 15-13 A Parque Industrial Lerma;;;Lerma;52000;Edomex;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;-9;1;Mexico
Private Label Tehuacan S de RL de C.V.;Private Label Tehuacan SRL CV;MX;Km 107 Carretera Federal Puebla-Tehuacan # 4 S.C. #4;;;Tepanco De Lopez;75800;Puebla;484;484;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;0;-9;-9;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;1;1;-9;0;Mexico
Topjean S.A. de C.V.;Topjean SA de C.V.;MX;8 Sur 314 Col. Venustiano Carranza;;;Tehuacán;75760;Puebla;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;Mexico
VF Owned Manufacturing - Acanceh;VF Corp;US;Tablaje Catastral No. 2287 Petectunich No. 1 y Xcanchacan;;;Acanceh; ;Yucatan;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1;1;-9;0;Mexico
VF Owned Manufacturing - Coyote;VF Corp;US;CVarr. Torreon Coyote Ejido Hormiguero Municipio de Matamoros;;;Torreon; ;Coahuila;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;-9;0;Mexico
VF Owned Manufacturing - Delicias;VF Corp;US;Parque Industrial Fama Calle Interior #1;;;Delicias; ;Chihuahua;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;-9;1;Mexico
VF Owned Manufacturing - Izamal;VF Corp;US;Tablaje Catastral 1562 a 2 Km. al Suroeste de Izamal;;;Izamal; ;Yucatan;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1;1;-9;0;Mexico
VF Owned Manufacturing - Jimenez;VF Corp;US;Calle Constitucion No. 2 Col. Abraham Gonzalez Entre Avenue Juarez Y Iturbide;;;Coahuila; ;Coahuila;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;-9;0;Mexico
VF Owned Manufacturing - La Rosita;VF Corp;US;Carr. San Pedro KM 15 Ejido Urquizo;;;San Pedro; ;Coahuila;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;-9;0;Mexico
VF Owned Manufacturing - Matamoros;VF Corp;US;Blvd. Torreon-Matamoros # 3000;;;Matamoros; ;Tamaulipas;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1;1;-9;0;Mexico
VF Owned Manufacturing - San Miguel de Allende;VF Corp;US;Carr. Mexico - Piedras Negras KM 1252 Parque Industrial Allende;;;San Miquel de Allende; ;Coahuila;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;-9;1;Mexico
VF Owned Manufacturing - San Pedro Garza Garcia;VF Corp;US;Parque Industrial San Pedro Lote #6 Manzana C;;;San Pedro; ;Coahuila;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;-9;1;Mexico
VF Owned Manufacturing - Saucillo;VF Corp;US;Calle Juarez Y Avenida Nueve Entre Novena Y Decima Col Centro;;;Saucillo; ;Chihuahua;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;-9;0;Mexico
VF Owned Manufacturing - Tekax;VF Corp;US;Tablaje catastral 2272 Carr Federal 184 a Muna Puerta KM 61;;;Tekax; ;Yucatan;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1;1;-9;0;Mexico
VF Owned Manufacturing - Torreon (IW);VF Corp;US;Libramiento Perferico R.L.S. Km 1+800;;;Torreon; ;Coahuila;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;-9;0;Mexico
VF Owned Manufacturing - Torreon (JW);VF Corp;US;Carr. A. Mieleras KM 1.5 Esquina Calzada Zaragoza;;;Torreon; ;Coahuila;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;-9;-9;-9;-9;-9;-9;-9;-9;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1;1;-9;0;Mexico
Grupo Industrial Ital Moda SA de CV;Grupo Industrial Ital Moda SA de CV;MX;Kappa 305 Fraccionamiento Industrial Delta;;;León;37545;Guanajuato;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;-9;0;Mexico
Ink Throwers de Mexico S.A. de C.V.;Ink Throwers de Mexico SA de C.V.;MX;Parque Industral La Jolla,  Bulevard Esmeralda No 4435, La Jolla;;;Tijuana;22525;Baja California;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;-9;1;Mexico
Confecciones Moda Piel SA de CV;Moda Piel;MX;Boulevard Calzada Tepeyac 1110;;;León;37480;Guanajuato;484;484;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;-9;0;Mexico
IGP-BGD, S de RL de CV;Single Source Apparel Inc;US;Calle J.C. Viramontes No.100;;;Meoqui;33130;Chihuahua;484;840;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;-9;0;Mexico
Manufacturas Lajat SRL de CV-El Pilar;Apparel International;OM;Domicilio Conocido;;;Caborca;35119;Sonora;484;512;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;-9;0;Mexico
Manufacturas Lajat SRL de CV-Cutting & Laundry;Apparel International;OM;Calzada Manuel Gómez Morín S/N Lote 8 Manzana 4;;;Torreon;27277;Coahuila;484;512;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;-9;0;Mexico
Manufacturas Lajat SRL de CV-Nazareno;Apparel International;OM;Avenida Lopez Mateos #240;;;Nazareno;35118;Durango;484;512;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;-9;0;Mexico
Manufacturas Lajat SRL de CV-Cuencame;Apparel International;OM;Carretera a Pasaje Durango Sin Numero;;;Cuencame;35805;Durango;484;512;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;-9;0;Mexico
Meromex SA de CV;Meromex SA de CV;MX;Canelas No.444, Parque Industrial Lagunero;;;Gómez Palacio;35078;Durango;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;-9;1;Mexico
Industrias JoBar SRL de CV;Industrias JoBar SRL de CV;MX;Doctor Diaz de Leon 510 A, Barrio del Encino;;;Aguascalientes;20240;Aguascalientes;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;-9;0;Mexico
Industrias Jobar SRL de CV-Planta San Jose;Industrias JoBar SRL de CV;MX;Carr. Panamericana Km. 519;;;Aguascalientes;20240;Aguascalientes;484;484;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;-9;0;Mexico
Altima Textil Laguna SRL de CV;Apparel International;OM;Ave. Allende 1995 Ote;;;Torreon;27000;Coahuila;484;512;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;0;-9;-9;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;0;0;-9;0;Mexico
Factory 1 S.A. de C.V.;Factory 1 SA de C.V.;MX;ALISOS NO. 113 RESIDENCIAL LOMAS;;;Ensenada;22810;Baja California;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;-9;0;Mexico
Ropa Siete Leguas SA de CV;Ropa Siete Leguas SA de CV;MX;Calzada del Tecnologico Num 1055 Pte.;;;Lerdo;35259;Durango;484;484;0;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;-9;0;Mexico
Panam de Mexico SA de CV;Grupo Panam de Mexico SA de CV;MX;Avenida de La luz no. 81 Fraccionamiento Industrial La Luz;;;Cuautitlan Izcalli;54713;Cuidad de Mexico;484;484;1;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;-9;0;Mexico
